218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
218984774,0.99801594,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
5368579,0,0,1.9103282e-27,9.448596e-37,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
218984774,0.99801594,0.023613272,0.02471597,-0.052875385,
2969804994,0.99801266,0.023606848,0.02477091,-0.05285531,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
218989774,0.99801564,0.023608612,0.02473001,-0.052875895,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
218984774,0.99801594,0.023613272,0.02471597,-0.052875385,
218995775,-4.3893231e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
5368579,0,0,1.9103282e-27,9.448596e-37,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
5368579,0,0,1.9103282e-27,9.448596e-37,
2969804994,-1.5912844e+26,7.0959986e-31,3.3756706e+38,-15.965636,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
3397190460,1.3025514e+15,7.4349007e-31,3.3758783e+38,-15.038878,
2969804994,-1.5912844e+26,7.0959986e-31,3.3756706e+38,-0.052844282,
218981959,0.9980157,0.023620343,0.024775878,-0.05284336,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
219012774,0.99801576,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
5368579,0,0,1.9103282e-27,9.448596e-37,
60867249,NaN,0.023620604,0.024775878,-0.05284336,
219012774,0.99801576,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
218984774,0.99801594,0.023613272,0.02471597,-0.052875385,
218989774,0.99801564,0.023608612,0.024775814,-0.052847195,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
5368579,0,0,1.9103282e-27,9.448596e-37,
218984774,0.99801576,0.023606848,0.02477091,-0.05285531,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
2969804994,-1.5912844e+26,7.0959986e-31,3.3756706e+38,-15.965636,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
3397190460,1.3025514e+15,0.014726338,0.024775814,-0.052847195,
5368579,0,0,1.9103282e-27,9.448596e-37,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
218996930,0.99801576,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
219012774,0.99801576,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
5368579,0,0,1.9103282e-27,9.448596e-37,
60867249,NaN,NaN,2.5243547e-29,-0.03606353,
219012774,0.99801576,0.023606848,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
218984774,0.99801594,0.023613272,0.02471597,-0.052875385,
218989774,0.99801564,0.023608612,0.02473001,-0.052875895,
219019839,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
5368579,0,0,1.9103282e-27,9.448596e-37,
60867249,NaN,NaN,2.5243547e-29,7.314553e+29,
218981959,0.9980157,0.023620343,0.024717813,-0.052875597,
2969804994,-1.5912844e+26,7.0959986e-31,3.3756706e+38,-15.965636,
3397190460,1.3025514e+15,7.4349007e-31,3.3758783e+38,-15.038878,
218984774,0.99801594,0.023613272,0.02477091,-0.05285531,
219017777,0.998016,0.023609942,0.024775814,-0.052847195,
219019835,-3.3056896e+12,7.0459784e-25,-3.2939705e-19,-3.2982015e-19,
5368579,0,0,1.9103282e-27,9.448596e-37,
