3396937020,56380,
219019835,27293,
219019835,27293,
3404487996,53052,
3396937020,56380,
219019835,27293,
251658240,5978,
2113211661,16255,
218995775,32259,
2113473805,16255,
3396937020,56380,
219019835,27293,
3404487996,53052,
3396937020,56380,
218995775,32259,
218995775,32259,
251658240,5978,
3404487996,53052,
251658240,5978,
251658240,5978,
1065319930,27043,
218995775,32259,
251658240,5978,
251658240,5978,
2113211661,16255,
218995775,32259,
2113211661,16255,
2113473805,16255,
219019835,27293,
3396937020,56380,
251658240,5978,
1357579168,65535,
218995775,32259,
219019835,27293,
3396937020,56380,
251658240,5978,
2113211661,16255,
218995775,32259,
3396937020,56380,
3404487996,53052,
219019835,27293,
3396937020,56380,
251658240,5978,
218995775,32259,
2113211661,16255,
251658240,5978,
1065319930,27043,
218995775,32259,
251658240,5978,
1357579168,65535,
219019835,27293,
219019835,27293,
2113473805,16255,
218995775,32259,
3396937020,56380,
3176690247,56998,
1065319925,32627,
228343741,781,
218995775,32259,
3396937020,56380,
2113211661,16255,
218995775,32259,
219019835,27293,
218995775,32259,
218995775,32259,
218995775,32259,
3396937020,56380,
219019835,27293,
218995775,32259,
251658240,5978,
60867185,49841,
219019835,27293,
2113211661,16255,
251658240,5978,
219019835,27293,
3396937020,56380,
2113211661,16255,
218995775,32259,
2113211661,16255,
219019835,27293,
219019835,27293,
3404487996,53052,
251658240,5978,
219019835,27293,
251658240,5978,
251658240,5978,
218995775,32259,
1357579168,65535,
2113211661,16255,
